Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,year,month,quarter,day_of_week,day_of_year,week_of_year,month_sin,month_cos,day_of_week_sin,day_of_week_cos,distance_per_mt,fuel_risk_interaction,reliability_risk_inverse,weather_risk_flag,long_lead_time_flag,shipping_year,shipping_month,shipping_baltic_dry_index,shipping_container_rate_usd_40ft,shipping_air_cargo_rate_usd_kg,shipping_bdi_mom_change_pct,shipping_container_yoy_pct,shipping_tanker_rate_aframax_usd_day,shipping_bulk_carrier_handysize_usd_day,shipping_supply_chain_pressure_index,shipping_on_time_delivery_pct,commodity_price,tariff_tariff_rate_pct,tariff_estimated_value_usd_bn,tariff_is_trump_1_0,tariff_is_biden,tariff_is_trump_2_0,tariff_is_retaliation,tariff_is_section_232,tariff_is_section_301,tariff_is_ieepa,disruption_event_flag
SC-13771,2024-09-03,Antwerp,Rotterdam,Road,Pharmaceuticals,13584.99,132.36,3.89,7.8,Rain,0.665,14.19,1,2024,9,3,1,247,36,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,102.63667271078874,30.342,0.3349999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14156,2024-09-03,Dubai,Hamburg,Road,Textiles,8334.34,466.39,4.11,3.0,Hurricane,0.789,45.81,1,2024,9,3,1,247,36,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,17.869894294474584,12.330000000000002,0.2109999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14651,2024-09-03,Rotterdam,Busan,Sea,Perishables,10903.24,81.79,2.99,4.8,Rain,0.589,22.7,0,2024,9,3,1,247,36,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,133.3077393324367,14.352,0.411,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10848,2024-09-04,Shanghai,Dubai,Sea,Perishables,7781.83,160.69,4.29,1.5,Fog,0.766,17.65,0,2024,9,3,2,248,36,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,48.42759350301824,6.4350000000000005,0.2339999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12021,2024-09-04,Singapore,Marseille,Rail,Automotive,8622.44,408.58,3.1,3.0,Storm,0.71,20.53,1,2024,9,3,2,248,36,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,21.10343139654413,9.3,0.29,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12354,2024-09-04,Busan,Dubai,Air,Pharmaceuticals,10997.61,85.05,2.97,2.7,Fog,0.87,0.64,0,2024,9,3,2,248,36,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,129.30758377425045,8.019000000000002,0.13,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13300,2024-09-04,Rotterdam,Busan,Sea,Textiles,6785.35,394.35,2.91,6.4,Clear,0.547,12.18,1,2024,9,3,2,248,36,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,17.20641562064156,18.624,0.4529999999999999,0,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14562,2024-09-04,Busan,Antwerp,Road,Textiles,13256.41,345.66,2.75,1.5,Storm,0.654,25.43,1,2024,9,3,2,248,36,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,38.3510096626743,4.125,0.346,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10251,2024-09-05,Shanghai,Rotterdam,Rail,Perishables,6083.92,483.39,2.03,5.2,Rain,0.691,6.53,0,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,12.585945096092182,10.556,0.309,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10778,2024-09-05,Shanghai,Singapore,Sea,Textiles,10940.53,411.68,3.82,0.3,Rain,0.856,19.17,0,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,26.57532549553051,1.146,0.144,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12497,2024-09-05,Dubai,Marseille,Sea,Electronics,13050.87,425.31,2.99,6.0,Rain,0.988,27.86,0,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,30.68554701276716,17.94,0.012,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12588,2024-09-05,Antwerp,Singapore,Air,Electronics,4008.01,261.41,4.33,3.6,Hurricane,0.616,2.39,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,15.332274970353083,15.588,0.384,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12911,2024-09-05,Los Angeles,Dubai,Road,Textiles,521.37,207.04,4.39,0.2,Hurricane,0.669,2.53,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,2.5182090417310667,0.878,0.3309999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12944,2024-09-05,Rotterdam,Singapore,Road,Electronics,11505.58,191.32,2.08,3.9,Storm,0.684,24.32,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,60.13788417311311,8.112,0.3159999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13212,2024-09-05,Dubai,Los Angeles,Sea,Pharmaceuticals,3099.17,8.9,1.83,0.5,Fog,0.793,6.19,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,348.2213483146068,0.915,0.2069999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13272,2024-09-05,Singapore,Marseille,Sea,Electronics,10989.93,35.75,1.77,6.3,Rain,0.782,24.09,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,307.4106293706293,11.151,0.2179999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13939,2024-09-05,Antwerp,Shanghai,Rail,Perishables,6563.1,157.37,4.04,4.5,Hurricane,0.638,44.51,1,2024,9,3,3,249,36,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,41.70489928194701,18.18,0.362,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10605,2024-09-06,Busan,Singapore,Air,Perishables,7181.29,299.24,1.89,2.1,Hurricane,0.851,4.34,1,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,23.99842935436439,3.969,0.149,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10823,2024-09-06,Singapore,Shanghai,Sea,Electronics,6273.45,366.2,1.62,5.7,Rain,0.756,13.49,1,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,17.131212452211905,9.234000000000002,0.244,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10865,2024-09-06,Los Angeles,Busan,Sea,Pharmaceuticals,8614.78,221.9,4.4,0.8,Storm,0.545,37.43,0,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,38.82280306444345,3.5200000000000005,0.4549999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-11131,2024-09-06,Shanghai,Rotterdam,Air,Textiles,7690.2,378.4,2.15,9.3,Hurricane,0.507,4.58,1,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,20.32293868921776,19.995,0.493,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-11443,2024-09-06,Hamburg,Shanghai,Rail,Electronics,6934.38,17.21,2.66,6.9,Storm,0.759,19.48,1,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,402.9273678094131,18.354000000000003,0.241,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-11723,2024-09-06,Hamburg,Rotterdam,Rail,Textiles,1965.16,214.41,3.09,7.6,Rain,0.884,1.81,0,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,9.165430716850894,23.484,0.1159999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13070,2024-09-06,Rotterdam,Dubai,Rail,Electronics,10746.13,218.36,2.53,8.3,Storm,0.837,31.3,0,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,49.212905294009886,20.999,0.163,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13395,2024-09-06,Rotterdam,Hamburg,Sea,Perishables,14944.29,352.35,1.78,6.0,Clear,0.637,26.9,0,2024,9,3,4,250,36,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,42.41319710515113,10.68,0.363,0,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10004,2024-09-07,Busan,Singapore,Air,Perishables,2762.27,434.96,2.77,1.9,Fog,0.741,0.5,1,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,6.350629942983263,5.263,0.259,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10089,2024-09-07,Antwerp,Dubai,Air,Electronics,7347.12,60.49,1.95,3.4,Hurricane,0.75,3.66,1,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,121.46007604562736,6.63,0.25,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10379,2024-09-07,Dubai,Marseille,Sea,Pharmaceuticals,4586.89,119.91,3.76,2.0,Rain,0.911,8.75,0,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,38.2527729130181,7.52,0.0889999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10592,2024-09-07,Hamburg,Antwerp,Rail,Automotive,3137.26,33.96,2.55,7.1,Rain,0.745,4.7,0,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,92.38103651354535,18.105,0.255,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-11240,2024-09-07,Dubai,Hamburg,Sea,Pharmaceuticals,13095.04,459.98,1.96,5.0,Fog,0.918,32.63,0,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,28.468716031131788,9.8,0.0819999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12327,2024-09-07,Rotterdam,Singapore,Sea,Textiles,522.69,369.34,1.57,2.7,Storm,0.751,2.51,0,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,1.4152000866410357,4.239000000000001,0.249,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12845,2024-09-07,Singapore,Busan,Air,Pharmaceuticals,5678.26,307.66,2.12,2.5,Storm,0.63,1.51,1,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,18.45628290970552,5.300000000000001,0.37,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13835,2024-09-07,Antwerp,Marseille,Road,Pharmaceuticals,4897.65,21.9,3.26,9.1,Rain,0.793,4.54,1,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,223.63698630136983,29.666,0.2069999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13895,2024-09-07,Los Angeles,Antwerp,Air,Pharmaceuticals,12454.84,70.88,3.5,6.7,Rain,0.694,1.02,1,2024,9,3,5,251,36,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,175.71726862302484,23.45,0.306,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10819,2024-09-08,Hamburg,Singapore,Sea,Pharmaceuticals,5360.36,248.87,2.62,1.9,Storm,0.605,24.34,1,2024,9,3,6,252,36,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,21.53879535500462,4.978,0.395,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12989,2024-09-08,Hamburg,Marseille,Sea,Textiles,13008.29,419.47,1.28,0.3,Fog,0.91,26.93,0,2024,9,3,6,252,36,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,31.011252294562187,0.384,0.0899999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13946,2024-09-08,Dubai,Singapore,Road,Automotive,10094.92,390.98,1.46,0.6,Storm,0.776,18.34,0,2024,9,3,6,252,36,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,25.8195304107627,0.876,0.2239999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14107,2024-09-08,Shanghai,Dubai,Sea,Pharmaceuticals,1231.04,405.8,2.02,0.3,Rain,0.776,2.08,0,2024,9,3,6,252,36,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,3.0336126170527358,0.606,0.2239999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10119,2024-09-09,Rotterdam,Antwerp,Air,Automotive,8320.46,141.68,3.69,6.0,Fog,0.679,2.04,1,2024,9,3,0,253,37,-1.0,-1.8369701987210294e-16,0.0,1.0,58.72713156408808,22.14,0.3209999999999999,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10340,2024-09-09,Hamburg,Shanghai,Sea,Textiles,7628.43,405.53,1.62,7.1,Rain,0.991,16.55,1,2024,9,3,0,253,37,-1.0,-1.8369701987210294e-16,0.0,1.0,18.811012748748556,11.502,0.009,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12541,2024-09-09,Shanghai,Busan,Sea,Perishables,11608.68,31.55,2.61,7.8,Rain,0.609,26.53,1,2024,9,3,0,253,37,-1.0,-1.8369701987210294e-16,0.0,1.0,367.9454833597465,20.358,0.391,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13166,2024-09-09,Dubai,Busan,Sea,Electronics,13943.1,27.08,2.51,9.8,Fog,0.812,43.44,0,2024,9,3,0,253,37,-1.0,-1.8369701987210294e-16,0.0,1.0,514.8855243722305,24.598,0.1879999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13235,2024-09-09,Dubai,Los Angeles,Rail,Perishables,3895.95,274.46,4.28,7.2,Storm,0.66,11.21,1,2024,9,3,0,253,37,-1.0,-1.8369701987210294e-16,0.0,1.0,14.194964657873642,30.816000000000003,0.3399999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10220,2024-09-10,Rotterdam,Marseille,Road,Perishables,10035.39,150.66,3.44,8.7,Rain,0.62,10.96,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,66.6095181202708,29.928,0.38,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10639,2024-09-10,Los Angeles,Antwerp,Sea,Textiles,5970.62,25.45,2.08,7.5,Clear,0.547,10.76,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,234.60196463654225,15.6,0.4529999999999999,0,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10743,2024-09-10,Shanghai,Singapore,Sea,Automotive,7789.45,495.82,2.94,6.7,Hurricane,0.978,115.41,1,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,15.710237586220806,19.698,0.022,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-11820,2024-09-10,Singapore,Dubai,Sea,Textiles,3482.47,241.63,4.24,2.1,Clear,0.501,5.17,1,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,14.412407399743408,8.904000000000002,0.499,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12359,2024-09-10,Singapore,Shanghai,Rail,Automotive,2560.99,437.81,2.73,6.4,Clear,0.667,2.47,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,5.849546606975628,17.472,0.3329999999999999,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12726,2024-09-10,Dubai,Antwerp,Sea,Automotive,1452.58,48.97,3.88,1.7,Clear,0.673,2.76,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,29.66265060240964,6.596,0.3269999999999999,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12822,2024-09-10,Antwerp,Busan,Road,Electronics,9698.27,206.51,1.68,6.8,Clear,0.797,8.0,1,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,46.9627136700402,11.424,0.2029999999999999,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13543,2024-09-10,Busan,Antwerp,Rail,Automotive,5468.35,329.92,4.13,6.2,Storm,0.979,14.13,1,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,16.574775703200775,25.606,0.021,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13595,2024-09-10,Antwerp,Busan,Rail,Textiles,9848.81,271.88,2.56,9.3,Fog,0.801,15.06,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,36.22484184198911,23.808000000000003,0.1989999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13744,2024-09-10,Rotterdam,Antwerp,Air,Perishables,599.73,258.76,1.51,0.3,Rain,0.572,0.5,0,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,2.31770752821147,0.4529999999999999,0.428,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14154,2024-09-10,Antwerp,Los Angeles,Air,Textiles,4189.98,85.38,3.7,9.6,Fog,0.881,0.5,1,2024,9,3,1,254,37,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,49.0744905130007,35.52,0.119,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10272,2024-09-11,Rotterdam,Busan,Road,Textiles,13072.55,149.63,4.43,3.6,Hurricane,0.797,73.88,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,87.36583572812938,15.948,0.2029999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10468,2024-09-11,Shanghai,Marseille,Air,Textiles,3742.14,422.59,3.84,7.4,Clear,0.741,0.5,0,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,8.855249769279917,28.416,0.259,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-10945,2024-09-11,Rotterdam,Marseille,Rail,Electronics,659.44,171.44,3.44,5.5,Hurricane,0.636,5.5,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,3.846476901539898,18.92,0.364,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12367,2024-09-11,Shanghai,Hamburg,Sea,Pharmaceuticals,8600.31,289.99,2.37,9.9,Fog,0.547,27.05,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,29.657264043587706,23.463,0.4529999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-12677,2024-09-11,Busan,Hamburg,Road,Textiles,1342.33,482.38,3.72,0.9,Hurricane,0.64,6.69,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,2.7827231643102945,3.3480000000000003,0.36,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13325,2024-09-11,Busan,Shanghai,Rail,Perishables,11400.33,412.83,1.37,3.1,Fog,0.595,13.68,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,27.61507157910036,4.247000000000001,0.405,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13748,2024-09-11,Rotterdam,Shanghai,Air,Textiles,6334.89,62.66,3.61,1.7,Clear,0.966,0.93,0,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,101.09942547079476,6.137,0.034,0,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-13908,2024-09-11,Singapore,Shanghai,Road,Automotive,8809.11,277.31,4.03,5.1,Hurricane,0.788,52.31,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,31.766290433089324,20.553,0.2119999999999999,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14039,2024-09-11,Los Angeles,Busan,Sea,Electronics,8878.2,106.65,1.65,0.3,Storm,0.979,37.12,1,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,83.24613220815753,0.4949999999999999,0.021,1,1,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14776,2024-09-11,Singapore,Rotterdam,Air,Pharmaceuticals,508.67,269.22,2.07,3.9,Fog,0.866,0.5,0,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,1.88942129113736,8.072999999999999,0.134,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
SC-14992,2024-09-11,Busan,Antwerp,Rail,Automotive,5453.8,236.08,1.98,0.9,Fog,0.958,6.48,0,2024,9,3,2,255,37,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,23.101491019993222,1.782,0.042,1,0,2024.0,9.0,1821.0,3900.0,4.24,-9.49,62.5,14710.0,11862.0,1.22,0.839,5581.994880612245,,,,,,,,,,0
